datetime,y,temp,rain,sun,wind,holiday,Anzac Day,Auckland Anniversary Day,Boxing Day,Christmas Day,Day after New Year's Day,Easter Monday,Good Friday,Labour Day,New Year's Day,Queen's Birthday,Waitangi Day,day_name,month_name,year,is_weekend,Friday,Monday,Saturday,Sunday,Thursday,Tuesday,Wednesday,April,August,December,February,January,July,June,March,May,November,October,September,2013,2014,2015,2016,2017,2018
2015-11-11,1354.0,17.05,0.0,0.3,7.9071428571428575,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,November,2015,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-11-12,1362.0,17.157142857142855,0.0,0.6857142857142857,7.685714285714285,,0,0,0,0,0,0,0,0,0,0,0,Thursday,November,2015,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-11-13,1243.0,13.378571428571426,0.0,0.9714285714285714,3.9,,0,0,0,0,0,0,0,0,0,0,0,Friday,November,2015,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-11-14,1637.0,15.785714285714285,0.0,0.6785714285714285,4.485714285714286,,0,0,0,0,0,0,0,0,0,0,0,Saturday,November,2015,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-11-15,1133.0,17.142857142857142,0.0,0.0,6.2714285714285705,,0,0,0,0,0,0,0,0,0,0,0,Sunday,November,2015,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-11-16,395.0,16.12142857142857,1.1285714285714286,0.07142857142857142,3.8857142857142857,,0,0,0,0,0,0,0,0,0,0,0,Monday,November,2015,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-11-17,1313.0,15.178571428571427,0.0,0.3214285714285713,10.728571428571428,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,November,2015,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-11-18,1110.0,15.1,0.0,0.4071428571428572,8.450000000000001,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,November,2015,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-11-19,1001.0,14.599999999999998,0.08571428571428573,0.014285714285714287,6.599999999999999,,0,0,0,0,0,0,0,0,0,0,0,Thursday,November,2015,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-11-20,854.0,16.72142857142857,0.13571428571428573,0.07857142857142857,5.864285714285716,,0,0,0,0,0,0,0,0,0,0,0,Friday,November,2015,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-11-21,610.0,16.5,0.4857142857142857,0.03571428571428571,6.7142857142857135,,0,0,0,0,0,0,0,0,0,0,0,Saturday,November,2015,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-11-22,1033.0,17.321428571428573,0.0,0.5071428571428571,10.95,,0,0,0,0,0,0,0,0,0,0,0,Sunday,November,2015,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-11-23,1394.0,16.757142857142856,0.0,0.9071428571428573,5.7142857142857135,,0,0,0,0,0,0,0,0,0,0,0,Monday,November,2015,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-11-24,1765.0,17.749999999999996,0.0,0.7285714285714286,2.5857142857142854,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,November,2015,False,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-11-25,1230.0,20.40714285714285,0.0,0.6071428571428571,2.8714285714285714,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,November,2015,False,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-11-26,1463.0,21.26428571428571,0.0,0.4214285714285714,2.728571428571428,,0,0,0,0,0,0,0,0,0,0,0,Thursday,November,2015,False,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-11-27,1076.0,21.18571428571429,0.35000000000000003,0.3857142857142857,3.7571428571428567,,0,0,0,0,0,0,0,0,0,0,0,Friday,November,2015,False,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-11-28,705.0,19.392857142857142,0.29999999999999993,0.09285714285714286,5.228571428571429,,0,0,0,0,0,0,0,0,0,0,0,Saturday,November,2015,True,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-11-29,1518.0,18.821428571428573,0.0,0.55,3.2928571428571423,,0,0,0,0,0,0,0,0,0,0,0,Sunday,November,2015,True,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-11-30,1127.0,20.442857142857143,0.0,0.05714285714285715,4.985714285714288,,0,0,0,0,0,0,0,0,0,0,0,Monday,November,2015,False,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0
2015-12-01,1463.0,19.642857142857142,0.0,0.0642857142857143,5.107142857142857,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,December,2015,False,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-12-02,1378.0,19.12857142857143,0.0,0.028571428571428574,3.9071428571428575,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,December,2015,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-12-03,1534.0,19.064285714285713,0.0,0.4428571428571429,3.6214285714285714,,0,0,0,0,0,0,0,0,0,0,0,Thursday,December,2015,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-12-04,1192.0,20.20714285714286,0.0,0.3142857142857142,4.357142857142857,,0,0,0,0,0,0,0,0,0,0,0,Friday,December,2015,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-12-05,1572.0,18.678571428571427,0.0,0.7642857142857143,8.042857142857144,,0,0,0,0,0,0,0,0,0,0,0,Saturday,December,2015,True,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-12-06,1440.0,19.092857142857145,0.0,0.7357142857142857,7.728571428571429,,0,0,0,0,0,0,0,0,0,0,0,Sunday,December,2015,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-12-07,1176.0,17.62857142857143,0.028571428571428574,0.3857142857142857,6.278571428571429,,0,0,0,0,0,0,0,0,0,0,0,Monday,December,2015,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-12-08,1091.0,16.014285714285712,0.0,0.3571428571428572,10.25,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,December,2015,False,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-12-09,1171.0,16.90714285714286,0.0,0.27142857142857146,8.557142857142859,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,December,2015,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-12-10,1297.0,16.97142857142857,0.0,0.3357142857142857,9.192857142857145,,0,0,0,0,0,0,0,0,0,0,0,Thursday,December,2015,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-12-11,854.0,18.62142857142857,0.021428571428571432,0.0,5.671428571428572,,0,0,0,0,0,0,0,0,0,0,0,Friday,December,2015,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-12-12,1367.0,21.32857142857143,0.0,0.4928571428571429,7.228571428571428,,0,0,0,0,0,0,0,0,0,0,0,Saturday,December,2015,True,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-12-13,762.0,18.18571428571429,0.1642857142857143,0.55,9.328571428571427,,0,0,0,0,0,0,0,0,0,0,0,Sunday,December,2015,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-12-14,1343.0,16.86428571428571,0.0,0.7071428571428572,6.9499999999999975,,0,0,0,0,0,0,0,0,0,0,0,Monday,December,2015,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-12-15,1229.0,16.885714285714286,0.0,0.1857142857142857,6.792857142857143,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,December,2015,False,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-12-16,1030.0,18.38571428571429,0.0,0.5214285714285716,6.721428571428571,,0,0,0,0,0,0,0,0,0,0,0,Wednesday,December,2015,False,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-12-17,1311.0,16.200000000000006,0.03571428571428571,0.4,6.142857142857142,,0,0,0,0,0,0,0,0,0,0,0,Thursday,December,2015,False,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-12-18,1158.0,16.42142857142857,0.0,0.9571428571428572,6.578571428571428,,0,0,0,0,0,0,0,0,0,0,0,Friday,December,2015,False,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-12-19,1222.0,18.25,0.0,0.7071428571428572,9.485714285714286,,0,0,0,0,0,0,0,0,0,0,0,Saturday,December,2015,True,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-12-20,1436.0,18.67142857142857,0.0,0.5214285714285715,7.971428571428571,,0,0,0,0,0,0,0,0,0,0,0,Sunday,December,2015,True,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-12-21,1247.0,19.428571428571427,0.0,0.4642857142857143,8.492857142857144,,0,0,0,0,0,0,0,0,0,0,0,Monday,December,2015,False,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
2015-12-22,1231.0,20.307142857142857,0.0,0.7285714285714286,9.328571428571427,,0,0,0,0,0,0,0,0,0,0,0,Tuesday,December,2015,False,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
